instance,|V|,|A|,|B|,T,Components,ComponentsSelection,Profits,Algorithm,%numVisitedBlocks,%numVisitedBlocksNodes,%repeatedArcs,%repeatedNodes,%tourTotalMinutes,%blocksTotalMinutes,%tourMinutes,%blocksMinutes
4,45,1980,5,120,multiple,sparse,random,IP,100.0,5.6186868686868685,27.605811749842072,28.156565656565657,72.45,5.29,93.19526627218936,6.804733727810651
5,58,3306,5,120,multiple,sparse,random,IP,100.0,5.419580419580419,0.0,3.3216783216783217,25.834999999999997,8.205,75.89600470035252,24.103995299647476
6,95,8930,10,120,multiple,sparse,random,IP,100.0,3.9660056657223794,4.875283446712018,16.090651558073656,77.31,11.26,87.28689172406007,12.713108275939934
7,97,9312,10,120,multiple,sparse,random,IP,100.0,3.2710280373831777,3.6820572764465225,12.091121495327103,73.89625,14.594999999999999,83.50684389699546,16.493156103004534
8,95,8930,10,120,multiple,sparse,random,IP,100.0,3.013993541442411,13.893376413570275,18.191603875134554,78.05,12.46,86.23356535189482,13.766434648105182
9,95,8930,10,120,multiple,sparse,random,IP,100.0,4.939106901217862,2.572782667569397,16.711772665764546,63.36,13.409999999999998,82.53223915592028,17.467760844079717
10,110,11990,10,120,multiple,sparse,random,IP,100.0,11.662404092071611,6.24360286591607,30.895140664961637,85.24499999999999,13.28,86.52118751585893,13.47881248414108
11,128,16256,15,120,multiple,sparse,random,IP,100.0,12.085889570552148,4.481276856967464,15.766871165644172,67.0975,21.735000000000003,75.53260349534236,24.467396504657646
12,144,20592,15,120,multiple,sparse,random,IP,100.0,18.826135105204873,11.46814404432133,32.39202657807309,75.08,21.205000000000002,77.97683959079815,22.02316040920185
13,160,25440,15,120,multiple,sparse,random,IP,100.0,20.530174844895658,9.198645598194132,20.248166948674562,71.75753219229864,28.242467807701367,71.75753219229864,28.242467807701367
14,135,18090,15,120,multiple,sparse,random,IP,100.0,16.25441696113074,6.423099587507366,16.72555948174323,65.7425,21.415000000000003,75.42953847918997,24.57046152081003
15,129,16512,15,120,multiple,sparse,random,IP,100.0,19.437206878582597,20.281543274244004,19.48931735278791,76.09625,21.839999999999996,77.69977919309754,22.30022080690245
16,194,37442,20,120,multiple,sparse,random,IP,95.0,23.463388562266168,17.700534759358288,24.318546231961516,71.08354089691075,28.916459103089252,71.08354089691075,28.916459103089252
17,155,23870,20,120,multiple,sparse,random,IP,100.0,16.801728795245815,4.27027027027027,18.152350081037277,75.07262316051214,24.927376839487874,75.07262316051214,24.927376839487874
18,157,24492,20,120,multiple,sparse,random,IP,100.0,20.429515418502202,11.900826446280991,17.51101321585903,71.83375000000001,24.865000000000002,74.28612055481587,25.713879445184144
19,151,22650,20,120,multiple,sparse,random,IP,100.0,17.63727121464226,9.489456159822419,17.748197448696615,74.20984865048709,25.790151349512907,74.20984865048709,25.790151349512907
20,156,24180,20,120,multiple,sparse,random,IP,95.0,18.608247422680414,14.749871067560598,19.175257731958762,75.39521349248768,24.604786507512323,75.39521349248768,24.604786507512323
21,194,37442,25,120,multiple,sparse,random,IP,100.0,39.83008495752124,16.15,18.040979510244878,65.76999041337969,34.230009586620305,65.76999041337969,34.230009586620305
22,193,37056,25,120,multiple,sparse,random,IP,100.0,27.08119218910586,17.069408740359897,19.06474820143885,66.10185121147153,33.89814878852848,66.10185121147153,33.89814878852848
23,196,38220,25,120,multiple,sparse,random,IP,100.0,23.122317596566525,11.594202898550725,17.489270386266096,66.92122558548552,33.078774414514484,66.92122558548552,33.078774414514484
24,193,37056,25,120,multiple,sparse,random,IP,100.0,33.44807802639128,15.843857634902411,18.53126792885829,64.48167438734609,35.51832561265391,64.48167438734609,35.51832561265391
25,193,37056,25,120,multiple,sparse,random,IP,100.0,28.83400344629523,15.804597701149426,18.839747271682942,64.04272570240067,35.95727429759933,64.04272570240067,35.95727429759933
26,239,56882,30,120,multiple,sparse,random,IP,100.0,37.660668380462724,12.154340836012862,20.24421593830334,57.22628591491602,42.773714085083974,57.22628591491602,42.773714085083974
27,326,105950,30,120,multiple,sparse,random,IP,46.666666666666664,25.026511134676564,9.341825902335456,24.496288441145282,50.075,27.31,64.70892291787814,35.29107708212186
28,235,54990,30,120,multiple,sparse,random,IP,100.0,38.41059602649007,9.578313253012048,19.205298013245034,59.98513798034159,40.014862019658395,59.98513798034159,40.014862019658395
29,234,54522,30,120,multiple,sparse,random,IP,100.0,37.80111179740581,10.19777503090235,18.03582458307597,59.60008723699768,40.399912763002334,59.60008723699768,40.399912763002334
30,228,51756,30,120,multiple,sparse,random,IP,100.0,34.02061855670103,10.487106017191977,19.53035509736541,60.767850492602506,39.23214950739751,60.767850492602506,39.23214950739751
31,244,59292,35,120,multiple,sparse,random,IP,100.0,42.666666666666664,12.833545108005083,16.6984126984127,54.77488568413648,45.22511431586353,54.77488568413648,45.22511431586353
32,289,83232,35,120,multiple,sparse,random,IP,100.0,45.25175270873168,12.436224489795919,16.061185468451242,53.30644175528664,46.69355824471336,53.30644175528664,46.69355824471336
33,265,69960,35,120,multiple,sparse,random,IP,97.14285714285714,43.93564356435643,12.879256965944272,13.861386138613861,55.77021843891032,44.22978156108968,55.77021843891032,44.22978156108968
34,250,62250,35,120,multiple,sparse,random,IP,100.0,37.371134020618555,10.31592520954223,15.914948453608247,54.6122267835349,45.387773216465106,54.6122267835349,45.387773216465106
35,245,59780,35,120,multiple,sparse,random,IP,94.28571428571429,31.88235294117647,9.94702766333137,17.470588235294116,59.60610754591725,40.39389245408276,59.60610754591725,40.39389245408276
36,303,91506,40,120,multiple,sparse,random,IP,92.5,48.84763124199744,13.64509929532351,14.916773367477592,51.555862886496094,48.44413711350389,51.555862886496094,48.44413711350389
37,310,95790,40,120,multiple,sparse,random,IP,80.0,41.78657074340528,17.036592681463706,15.947242206235012,54.61753160826874,45.38246839173125,54.61753160826874,45.38246839173125
38,303,91506,40,120,multiple,sparse,random,IP,82.5,44.833524684270955,14.417001723147616,17.623421354764638,56.7367535744323,43.26324642556771,56.7367535744323,43.26324642556771
39,303,91506,40,120,multiple,sparse,random,IP,82.5,42.32186732186732,12.046711739397665,20.024570024570025,58.37989765181461,41.62010234818539,58.37989765181461,41.62010234818539
40,303,91506,40,120,multiple,sparse,random,IP,77.5,40.833333333333336,15.137908915971776,19.743589743589745,57.73984302604696,42.260156973953045,57.73984302604696,42.260156973953045
41,324,104652,45,120,multiple,sparse,random,IP,80.0,44.80731548007838,16.601307189542485,17.504898758981057,52.70274759958803,47.29725240041198,52.70274759958803,47.29725240041198
42,345,118680,45,120,multiple,sparse,random,IP,64.44444444444444,32.62001156737999,12.094907407407407,25.910931174089068,59.18577225321097,40.81422774678903,59.18577225321097,40.81422774678903
43,337,113232,45,120,multiple,sparse,random,IP,84.44444444444444,54.76900149031297,14.24310216256525,17.73472429210134,46.096924127021964,53.90307587297804,46.096924127021964,53.90307587297804
44,343,117306,45,120,multiple,sparse,random,IP,80.0,44.82561463693539,16.018306636155607,18.238993710691823,54.99112688553682,45.00887311446317,54.99112688553682,45.00887311446317
45,327,106602,45,120,multiple,sparse,random,IP,86.66666666666667,48.32535885167464,17.920656634746923,18.45522898154477,49.516033093602985,50.483966906397015,49.516033093602985,50.483966906397015
46,367,134322,50,120,multiple,sparse,random,IP,68.0,49.052478134110785,16.11962071480671,18.075801749271136,47.260464722050685,52.739535277949315,47.260464722050685,52.739535277949315
47,367,134322,50,120,multiple,sparse,random,IP,60.0,46.24860022396417,18.03921568627451,33.87458006718925,60.318749999999994,36.26,62.455509105263836,37.544490894736164
48,371,137270,50,120,multiple,sparse,random,IP,56.0,19.06458797327394,14.171122994652407,26.102449888641427,73.66675969857661,26.333240301423384,73.66675969857661,26.333240301423384
49,367,134322,50,120,multiple,sparse,random,IP,82.0,41.19091467157765,17.506142506142506,20.626151012891345,51.33757139630191,48.66242860369808,51.33757139630191,48.66242860369808
50,367,134322,50,120,multiple,sparse,random,IP,60.0,31.312625250501004,25.31328320802005,31.2625250501002,64.77071998869496,35.22928001130502,64.77071998869496,35.22928001130502
51,399,158802,55,120,multiple,sparse,random,IP,5.454545454545454,100.0,0.0,8.333333333333334,0.6325000000000001,7.364999999999999,7.908721475461083,92.09127852453892
52,387,149382,55,120,multiple,sparse,random,IP,58.18181818181818,52.64735264735265,12.2,14.185814185814186,39.89875,52.365,43.24423188955576,56.755768110444244
53,390,151710,55,120,multiple,sparse,random,IP,16.363636363636363,84.14634146341463,8.641975308641975,24.390243902439025,5.555000000000001,17.485,24.110243055555557,75.88975694444444
54,386,148610,55,120,multiple,sparse,random,IP,27.272727272727273,9.603340292275574,4.33420365535248,16.440501043841337,81.54234242810057,18.457657571899432,81.54234242810057,18.457657571899432
55,388,150156,55,120,multiple,sparse,random,IP,40.0,45.98168870803662,13.543788187372709,23.092573753814854,31.006250000000005,25.91,54.47697274504207,45.523027254957945
56,468,218556,60,120,multiple,sparse,random,IP,11.666666666666666,45.37444933920705,9.734513274336283,25.991189427312776,9.636249999999999,9.18,51.21238291370491,48.787617086295086
57,414,170982,60,120,multiple,sparse,random,IP,10.0,100.0,0.0,23.076923076923077,1.80625,14.54,11.04993500038235,88.95006499961764
58,489,238632,60,120,multiple,sparse,random,IP,11.666666666666666,100.0,0.0,8.88888888888889,2.44375,13.895,14.956774539055925,85.04322546094407
59,473,223256,60,120,multiple,sparse,random,IP,1.6666666666666667,100.0,0.0,33.333333333333336,0.0875,0.35,20.0,80.0
60,469,219492,60,120,multiple,sparse,random,IP,6.666666666666667,100.0,0.0,16.666666666666668,0.77125,6.29,10.92228713046557,89.07771286953442
61,515,264710,65,120,multiple,sparse,random,IP,7.6923076923076925,100.0,0.0,12.5,0.2275,8.315,2.663154814164472,97.33684518583553
62,508,257556,65,120,multiple,sparse,random,IP,3.076923076923077,100.0,0.0,8.333333333333334,0.11999999999999998,2.2150000000000003,5.139186295503212,94.86081370449679
63,517,266772,65,120,multiple,sparse,random,IP,6.153846153846154,100.0,8.333333333333334,24.489795918367346,1.6387499999999997,4.48,26.78243105209397,73.21756894790603
64,513,262656,65,120,multiple,sparse,random,IP,10.76923076923077,72.0,13.131313131313131,20.0,4.49125,12.395000000000001,26.59708342586424,73.40291657413576
65,533,283556,65,120,multiple,sparse,random,IP,3.076923076923077,100.0,0.0,4.761904761904762,0.18875000000000003,9.8,1.8896258290576902,98.11037417094231
66,531,281430,70,120,multiple,sparse,random,IP,1.4285714285714286,100.0,0.0,11.11111111111111,0.3725,1.49,20.000000000000004,80.00000000000001
67,561,314160,70,120,multiple,sparse,random,IP,5.714285714285714,100.0,0.0,11.538461538461538,0.7025,4.48,13.5552339604438,86.4447660395562
68,564,317532,70,120,multiple,sparse,random,IP,34.285714285714285,58.9622641509434,17.96690307328605,34.905660377358494,24.333750000000002,53.74,31.1676459757601,68.8323540242399
69,534,284622,70,120,multiple,sparse,random,IP,1.4285714285714286,100.0,0.0,9.090909090909092,0.185,0.74,19.999999999999996,79.99999999999999
70,563,316406,70,120,multiple,sparse,random,IP,14.285714285714286,72.97297297297297,10.326086956521738,20.54054054054054,4.194999999999999,15.890000000000002,20.88623350759273,79.11376649240728
71,611,372710,75,120,multiple,sparse,random,IP,2.6666666666666665,100.0,0.0,4.761904761904762,0.18875000000000003,9.8,1.8896258290576902,98.11037417094231
72,605,365420,75,120,multiple,sparse,random,IP,1.3333333333333333,100.0,0.0,14.285714285714286,0.2125,0.85,20.0,80.0
73,607,367842,75,120,multiple,sparse,random,IP,6.666666666666667,100.0,0.0,10.714285714285714,0.5875,9.34,5.917904809871569,94.08209519012843
74,607,367842,75,120,multiple,sparse,random,IP,10.666666666666666,100.0,0.0,15.384615384615385,1.0175,14.620000000000001,6.506794564348522,93.49320543565148
75,607,367842,75,120,multiple,sparse,random,IP,6.666666666666667,100.0,0.0,10.714285714285714,0.5875,9.34,5.917904809871569,94.08209519012843
76,665,441560,80,120,multiple,sparse,random,IP,5.0,61.904761904761905,0.0,9.523809523809524,1.4412500000000001,8.25,14.871662582226236,85.12833741777376
77,934,871422,80,120,multiple,sparse,random,IP,1.25,100.0,0.0,9.090909090909092,0.185,0.74,19.999999999999996,79.99999999999999
78,665,441560,80,120,multiple,sparse,random,IP,6.25,100.0,0.0,5.0,2.2612499999999995,13.09,14.730070841136712,85.26992915886328
79,668,445556,80,120,multiple,sparse,random,IP,1.25,100.0,0.0,9.090909090909092,0.185,0.74,19.999999999999996,79.99999999999999
80,667,444222,80,120,multiple,sparse,random,IP,12.5,100.0,0.0,23.076923076923077,2.44375,23.44,9.441251750615734,90.55874824938427
1,37,1332,5,120,single,sparse,random,IP,100.0,25.0,6.501547987616099,17.59259259259259,15.0025,11.635,56.32097606757391,43.67902393242609
2,35,1190,5,120,single,sparse,random,IP,100.0,28.389830508474578,8.085106382978724,15.254237288135593,11.99125,10.330000000000002,53.72122976983816,46.27877023016185
3,36,1260,5,120,single,sparse,random,IP,100.0,16.53160453808752,24.350649350649352,23.176661264181522,31.5825,11.78,72.83366964543097,27.16633035456904
4,47,2162,5,120,single,sparse,random,IP,100.0,36.574074074074076,8.837209302325581,16.666666666666668,11.2625,12.34,47.71740281749815,52.28259718250185
5,34,1122,5,120,single,sparse,random,IP,100.0,29.43548387096774,10.526315789473685,22.983870967741936,11.671249999999999,10.99,51.50311655358817,48.49688344641182
6,53,2756,10,120,single,sparse,random,IP,100.0,29.453681710213775,25.0,20.665083135391924,25.42875,23.765,51.691017659763695,48.30898234023631
7,73,5256,10,120,single,sparse,random,IP,100.0,37.908496732026144,18.12227074235808,21.350762527233115,23.9575,22.175,51.93193518669052,48.06806481330949
8,66,4290,10,120,single,sparse,random,IP,100.0,25.390070921985817,23.4375,21.98581560283688,38.96125,21.325,64.6270915839018,35.3729084160982
9,84,6972,10,120,single,sparse,random,IP,100.0,24.980784012298233,25.153846153846153,24.673328209069947,61.50875,21.65,73.96545763374269,26.034542366257305
10,93,8556,10,120,single,sparse,random,IP,100.0,42.77566539923954,20.761904761904763,26.425855513307983,25.147499999999997,22.985000000000003,52.24640315794941,47.75359684205059
11,123,15006,15,120,single,sparse,random,IP,100.0,27.266483516483518,23.986254295532646,26.51098901098901,68.94106138420152,31.058938615798485,68.94106138420152,31.058938615798485
12,98,9506,15,120,single,sparse,random,IP,100.0,34.81308411214953,22.105263157894736,25.817757009345794,43.1475,29.339999999999996,59.52405587170202,40.47594412829798
13,120,14280,15,120,single,sparse,random,IP,100.0,28.794788273615634,25.88005215123859,26.710097719869708,69.87840256774274,30.12159743225727,69.87840256774274,30.12159743225727
14,97,9312,15,120,single,sparse,random,IP,100.0,43.333333333333336,23.896663078579117,21.29032258064516,46.52125,29.154999999999998,61.47404238449977,38.52595761550024
15,140,19460,15,120,single,sparse,random,IP,100.0,37.82234957020057,20.554493307839387,26.838586437440306,51.96,33.77,60.60888837046541,39.391111629534585
16,151,22650,20,120,single,sparse,random,IP,95.0,33.0028328611898,29.41176470588235,22.237960339943342,67.57934184330718,32.420658156692824,67.57934184330718,32.420658156692824
17,150,22350,20,120,single,sparse,random,IP,100.0,36.009353078721745,25.663026521060843,25.565081839438815,60.67,35.595,63.023944320365665,36.97605567963434
